-BEGIN HEADER-,,,,,,,
NASA/POWER Source Native Resolution Daily Data ,,,,,,,
Dates (month/day/year): 01/01/2000 through 01/01/2024 in LST,,,,,,,
Location: latitude  39.3392   longitude -95.7218 ,,,,,,,
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 339.46 meters,,,,,,,
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 ,,,,,,,
parameter(s): ,,,,,,,
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) ,,,,,,,
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) ,,,,,,,
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) ,,,,,,,
T2M                   MERRA-2 Temperature at 2 Meters (C) ,,,,,,,
WS10M                 MERRA-2 Wind Speed at 10 Meters (m/s) ,,,,,,,
-END HEADER-,,,,,,,
YEAR,MO,DY,ALLSKY_SFC_SW_DWN,PRECTOTCORR,RH2M,T2M,WS10M
2020,6,5,7.73,3.3,79.25,26.46,2.67
2020,6,6,7.3,0.02,81.85,26.88,4.38
2020,6,7,8.41,0,79.17,26.64,6.18
2020,6,8,7.86,0,81.07,26.02,5.3
2020,6,9,7.02,2.29,78.96,24.6,3.9
2020,6,10,7.65,6.06,68.34,18.35,8.1
2020,6,11,8.63,0,60.9,21.92,3.89
2020,6,12,8.18,0,73.3,23.81,2.98
2020,6,13,8.32,0,74.78,24.77,4.52
2020,6,14,7.74,0,73.51,25.22,5.69
2020,6,15,8.24,0,74.16,25.64,5.01
2020,6,16,7.95,0,76.92,25.46,5.01
2020,6,17,8.02,0,77.19,25.3,6.23
2020,6,18,7.59,0.96,75.9,25.45,6.05
2020,6,19,2.25,15.74,86.45,20.78,3.47
2020,6,20,6.7,0.03,82.09,22.46,1.8
2020,6,21,4.41,0.3,80,24.44,3.64
2020,6,22,7.45,3.11,77.27,23.88,4.47
2020,6,23,8.07,0.16,68.09,21.23,4.39
2020,6,24,8.41,0.01,60.99,22.51,2
2020,6,25,7.9,8.31,70.1,24.75,5.55
2020,6,26,4.87,23.55,79.47,25.71,5.72
2020,6,27,5.75,21.56,85.52,24.88,3.33
2020,6,28,6.59,6.56,85,26.25,6.66
2020,6,29,5.2,0.43,88.5,25.55,6.45
2020,6,30,6.23,7.14,87.12,26.19,5.47
2020,7,1,5.49,2.4,89.06,25.35,3.68
2020,7,2,6.08,1.41,87.13,25.12,2.71
2020,7,3,3.74,5.99,88.18,25.23,2.43
2020,7,4,6.95,0.22,83.52,24.97,4.1
2020,7,5,7.69,0.3,79.55,26.01,2.63
2020,7,6,7.53,0.01,74.5,26.58,1.95
2020,7,7,7.96,0,73.78,27.16,2.37
2020,7,8,8.09,6.6,75.94,27.43,3.77
2020,7,9,6.93,6,82.01,25.34,4.04
2020,7,10,8.17,0,68.38,25.63,2.12
2020,7,11,6.78,2.08,76.01,26.46,3.15
2020,7,12,8.37,0,65.3,23.49,3.57
2020,7,13,8.16,0.01,68.44,25.64,4.5
2020,7,14,6.23,16.76,82.51,26.45,3.35
2020,7,15,5.34,36.6,89.87,24.11,2.55
2020,7,16,6.43,0.49,83.95,24.09,1.93
2020,7,17,6.62,0.18,82.83,27.01,4.97
2020,7,18,6.76,0.22,75.46,27.84,7.25
2020,7,19,5.23,2.22,80.98,25.39,3.21
2020,7,20,3.9,40.14,90.01,24.12,2.71
2020,7,21,4.55,18.71,84.45,24.69,2.49
2020,7,22,7.44,0.01,76.18,24.29,2.24
2020,7,23,7.42,0,81.66,26.01,3.39
2020,7,24,7.23,0.11,83.49,26.8,3.58
2020,7,25,7.23,0.01,80.41,27.3,4.34
2020,7,26,6.79,7.69,79.15,27.72,3.39
2020,7,27,4.12,19.53,89.69,24.7,2.26
2020,7,28,6.29,1.12,83.9,24.85,3.07
2020,7,29,2.11,34.84,91.12,23.57,3.25
2020,7,30,1.58,41.79,92.1,22.54,5.56
2020,7,31,5.07,2.23,82.07,21.99,3.84
2020,8,1,6.33,1.15,76.6,22.47,2.33
2020,8,2,6.84,0.55,81.17,21.06,4.93
2020,8,3,7.56,0,74.25,18.19,3.76
2020,8,4,5.98,0,69.64,18.09,1.87
2020,8,5,6.27,0.14,74.56,20.07,3.36
2020,8,6,6.29,0.03,83.71,22.78,4.16
2020,8,7,4.95,1.48,87.23,24.9,6.01
2020,8,8,6.1,1.13,84.45,26.72,4.77
2020,8,9,5.97,2.1,80.87,26.8,5.3
2020,8,10,4.3,1.16,82.49,26.33,3.22
2020,8,11,6.6,0.4,90.09,23.94,2.91
2020,8,12,4.79,0.05,83.77,25.27,3.32
2020,8,13,6.39,0.08,82.48,25.63,3.27
2020,8,14,6.75,0.08,83.01,25.66,2.73
2020,8,15,6.88,0.13,69.27,23.51,3.69
2020,8,16,4.79,0.14,61.68,23.14,2.29
2020,8,17,7.37,2.89,73.07,22.33,4.45
2020,8,18,6.14,0,69.73,20.41,2.42
2020,8,19,7.42,0,66.96,21.26,2.1
2020,8,20,6.75,0,69.66,21.65,2.94
2020,8,21,7.04,0,68.52,24.04,2.86
2020,8,22,6.61,0,66.64,24.75,3.47
2020,8,23,6.72,0,63.02,26.28,2.93
2020,8,24,6.65,0,61.62,26.46,3.23
2020,8,25,6.74,0,62.6,26.59,3.56
2020,8,26,6.7,0,64.9,27.26,4.16
2020,8,27,6.57,0,71.37,27.56,2.94
2020,8,28,6.65,3.57,70.77,27.6,2.43
2020,8,29,4.57,10.74,68.12,20.7,3.42
2020,8,30,5.79,0.01,68.43,21.52,2.89
2020,8,31,3.79,11.89,79.05,20.27,4.45
2020,9,1,2.4,2.49,74.29,21.86,2.72
2020,9,2,5.75,0,64.48,23.14,1.98
2020,9,3,6.47,0,61.54,21.52,4.87
2020,9,4,6.4,0,51.41,20.78,2.29
2020,9,5,6.16,0.37,67.4,24.81,3.25
2020,9,6,5.41,0,63.35,27.54,7.91
2020,9,7,4.18,0.17,68.42,23.81,5.31
2020,9,8,1.57,4.64,80.4,12.32,7.95
2020,9,9,1.42,15.83,86.88,10.35,5.87
2020,9,10,2.15,13.98,87.84,12.57,4.07
2020,9,11,1.64,1.12,88.35,14.5,1.76
2020,9,12,5.19,0.1,78.16,17.19,3.6
2020,9,13,6.08,0,73.01,17.73,2.53
2020,9,14,5.56,0,74.7,18.71,2.88
2020,9,15,5.02,0,76.88,20.12,2.87
2020,9,16,4.97,0,70.54,21.47,3.03
2020,9,17,4.64,0,70.59,16.83,3.02
2020,9,18,4.94,0.01,69.3,15.99,3.17
2020,9,19,4.39,0,69.29,16.58,4.9
2020,9,20,4.69,0,67.46,16.57,5.11
2020,9,21,5.08,0,72.15,18.24,4.07
2020,9,22,4.47,0,70.51,19.34,2.99
2020,9,23,2.55,0,79.86,19.75,2.96
2020,9,24,5.22,0,71.98,21.46,4.31
2020,9,25,5.42,0,68.01,22.99,5.46
2020,9,26,4.93,0.02,64.67,24.03,6.38
2020,9,27,0.8,12.88,76.34,15.49,4.94
2020,9,28,4.39,0,60.28,13.52,6.54
2020,9,29,5.38,0,55.52,14.63,4.61
2020,9,30,5.47,0,48.56,16.33,6.35
2020,10,1,5.46,0,53.09,11.5,5.68
2020,10,2,4.78,0.02,56.53,11.34,2.58
2020,10,3,3.69,0.14,68,12.18,4.58
2020,10,4,5.08,0,69.04,11.08,2.64
2020,10,5,4.46,0,55.03,15.27,7.03
2020,10,6,4.88,0,60.74,18.2,3.01
2020,10,7,4.42,0,56.69,20.55,3.81
2020,10,8,4.37,0.01,68.89,19.92,4.73
2020,10,9,4.47,0,68.04,21.46,6.64
2020,10,10,4.14,0,77.71,21.32,2.7
2020,10,11,4.58,0.36,69.38,22.44,7.03
2020,10,12,4.84,0.11,49.97,15.17,6.11
2020,10,13,4.81,0,46.7,15.65,4.07
2020,10,14,4.57,0.02,46.18,17.69,6.7
2020,10,15,4.78,0,45.88,10.03,5.04
2020,10,16,4.28,0,48.78,9.15,4.5
2020,10,17,3.28,0,52.6,13.38,7.52
2020,10,18,2.38,0,58.62,6.63,7.19
2020,10,19,1.73,0,65.52,5.33,4.01
2020,10,20,0.94,0.07,83.46,5.47,2.79
2020,10,21,0.69,1.14,87.36,7.72,2.74
2020,10,22,2.64,9.39,80.04,16.76,7.67
2020,10,23,1.41,1.54,67.02,3.76,7.68
2020,10,24,1.2,0.01,72.14,2.36,3.05
2020,10,25,0.77,0.32,76.02,1.73,5.71
2020,10,26,1.33,0.64,64.73,-1.34,5.85
2020,10,27,1.99,0.39,66.76,-0.72,1.95
2020,10,28,2.12,0.22,61.58,4.29,2.94
2020,10,29,3.79,0.06,62.44,4.61,6.22
2020,10,30,3.73,0,68.48,7.7,3.04
2020,10,31,3.88,0,61.45,11.78,6.95
2020,11,1,4.03,0,44.82,5.35,4.2
2020,11,2,3.79,0,56.34,8.16,4.4
2020,11,3,3.86,0,67.8,13.3,4.9
2020,11,4,2.48,0,65.18,13.89,5.41
2020,11,5,3.58,0,72.98,14.38,2.16
2020,11,6,3.47,0,80.53,14.84,5.3
2020,11,7,3.47,0,75.61,16.01,7.42
2020,11,8,2.88,0,78.61,18.56,9.38
2020,11,9,0.68,6.25,81.95,18.43,7.54
2020,11,10,1.33,9.28,75.37,3.88,5.79
2020,11,11,3.54,0,64.01,4.83,2.85
2020,11,12,2.77,0,69.94,3.97,4.72
2020,11,13,3.52,0,62.76,0.36,3.41
2020,11,14,2.01,1.01,73.88,9.88,8.47
2020,11,15,3.48,0,48.6,5.83,7.58
2020,11,16,3.35,0,53.62,6.32,5.06
2020,11,17,3.28,0,63.05,6.73,4.93
2020,11,18,3.01,0,58.8,12.32,9.82
2020,11,19,2.96,0,60.09,15.3,7.48
2020,11,20,2.64,0,67.28,9.81,5.04
2020,11,21,0.93,2.73,82.04,5.18,4.3
2020,11,22,3.01,0.33,71.97,5.2,3.59
2020,11,23,0.38,6.09,86.18,2.03,4.43
2020,11,24,0.47,19.8,94.2,7.75,4.94
2020,11,25,0.83,17,84.77,2.32,5.89
2020,11,26,2.83,0,79.04,2.74,3.25
2020,11,27,2.96,0,73.46,2.83,3.93
2020,11,28,3.03,0,67.21,4.13,4.83
2020,11,29,2.29,0,65.85,1.69,8.18
2020,11,30,3.12,0,61.33,-1.96,4.14
2020,12,1,2.94,0,65.6,0.18,4.24
2020,12,2,2.34,0,81.61,0.6,3.19
2020,12,3,2.35,0.03,79.79,-0.75,3.43
2020,12,4,2.71,0,69.75,2.17,4
2020,12,5,2.85,0,77.96,2.27,4.45
2020,12,6,2.82,0,84.58,1.05,4.33
2020,12,7,2.82,0,77.55,2.7,3.64
2020,12,8,2.25,0,70.06,4.23,4.08
2020,12,9,2.71,0,60.29,8.43,3.65
2020,12,10,2.57,0,71.26,7.37,3.09
2020,12,11,0.88,1.8,90.61,3.04,3.89
2020,12,12,0.68,0.84,84.53,-0.14,5.47
2020,12,13,1.65,0,81.74,-2.98,3.61
2020,12,14,2.57,0,70.9,-2.99,3.4
2020,12,15,0.74,0.03,71.16,-3.21,4.19
2020,12,16,1.28,0,78.06,-2.66,1.96
2020,12,17,2.64,0.1,82.49,-0.69,3.25
2020,12,18,2.31,0,80,2.72,7.07
2020,12,19,2.8,0,71.71,-0.81,3.65
2020,12,20,2.58,0,70.77,2.62,4.87
2020,12,21,2.59,0,65.44,4.8,5.53
2020,12,22,2.56,0,64.91,7.49,7.93
2020,12,23,1.41,0,60.31,1.96,12.24
2020,12,24,2.8,0,54.71,-6.22,7.38
2020,12,25,2.7,0,65.02,-3.37,3.9
2020,12,26,2.62,0,82.94,1.55,3.44
2020,12,27,2.11,0,81.24,1.57,5.43
2020,12,28,2.44,0.26,71.27,-2.23,3.5
2020,12,29,0.29,27.9,89.63,-1,5.81
2020,12,30,2.4,0.04,87.96,-4.94,4.6
2020,12,31,2.49,0.05,90.29,-6.01,2.81
2021,1,1,0.35,4.33,92.75,-6.1,5.74
2021,1,2,1.44,0.01,92.86,-4.44,1.94
2021,1,3,2.08,0.23,96.07,-2.89,3.73
2021,1,4,2.72,0.1,92.64,-0.2,4.46
2021,1,5,2.48,0,85.13,1.11,4.43
2021,1,6,0.64,5.05,95.24,1.04,4.14
2021,1,7,1.48,0.24,90.59,-0.45,4.08
2021,1,8,2.17,0,87.57,-1.67,2.42
2021,1,9,1.61,0,87.92,-2.5,2.68
2021,1,10,1.45,0,85.28,-2.82,2.27
2021,1,11,3,0,82.14,-0.6,4.65
2021,1,12,3,0,75.35,1.02,4.75
2021,1,13,2.63,0,73.54,2.35,5.16
2021,1,14,1.68,0.09,58.77,3.61,9.99
2021,1,15,0.89,1.5,73.02,-0.65,12.22
2021,1,16,1.68,0,76.77,-1.75,4.76
2021,1,17,2.68,0,77.77,-0.12,5.32
2021,1,18,1.92,0,80.41,0.88,2.08
2021,1,19,2.81,0,77.06,0.02,5.29
2021,1,20,3.11,0,70.32,1.44,5.67
2021,1,21,3.15,0,60.06,3.39,3.48
2021,1,22,2.58,0,67.38,-2.56,3.91
2021,1,23,1.49,0.02,64.3,-0.76,5.57
2021,1,24,1.38,0.37,85.72,0.9,3.91
2021,1,25,0.52,12.89,92.4,-0.99,6.48
2021,1,26,1.19,1.08,86.58,-5.08,5.17
2021,1,27,1.54,6.39,89.43,-5.61,2.93
2021,1,28,1.16,2.13,92.49,-5.01,4.29
2021,1,29,2.97,0.04,90.5,0.28,5.66
2021,1,30,0.55,15.51,97.87,2.36,6.22
2021,1,31,1.39,0.14,85.28,-1.68,8.23
2021,2,1,2.43,0,83.82,-2.76,3.22
2021,2,2,2.57,0,84.94,-0.91,4.28
2021,2,3,3.59,0,82.68,3.97,6.31
2021,2,4,3.11,0.41,73.11,-0.45,7.97
2021,2,5,3.78,0.02,72.24,-1.87,4.21
2021,2,6,1.17,8.64,71.27,-8.02,5.84
2021,2,7,0.82,2.65,79.47,-13.65,4.05
2021,2,8,0.54,0.1,79.8,-13.39,4.27
2021,2,9,1.41,0,81.84,-12.45,4
2021,2,10,0.75,0.02,80.51,-10.8,5.1
2021,2,11,1.35,0,77.08,-12.2,5.63
2021,2,12,1.47,0.07,77.95,-16.05,6.56
2021,2,13,3.81,0.07,76.78,-16.66,5.58
2021,2,14,1.84,1.17,76.76,-17.89,6.73
2021,2,15,1.42,0.99,76.36,-19.77,5.38
2021,2,16,4.59,0.02,79.44,-17.75,2
2021,2,17,3.08,0.19,86.04,-11.16,2.71
2021,2,18,4.14,0,87.04,-8.87,2.8
2021,2,19,4.33,0,84.06,-5.43,3.86
2021,2,20,4.62,0,88.02,-1.93,4.04
2021,2,21,2.03,0.16,86.62,0.74,6.99
2021,2,22,4.61,0,67.34,3.06,6.72
2021,2,23,4.75,0,70.77,6.81,4.79
2021,2,24,2.43,0,73.98,2.51,6.11
2021,2,25,2.58,0,68.5,1.19,1.63
2021,2,26,4.17,0,79.86,2.38,4.27
2021,2,27,3.88,0.01,79.16,7.2,6.27
2021,2,28,4.19,0,77.77,2.92,6.7
2021,3,1,4.92,0,69.47,1.83,3.94
2021,3,2,5.24,0,65.36,4.84,5.16
2021,3,3,5.32,0,61.01,8.2,2.55
2021,3,4,5.25,0,57.83,10.73,3.12
2021,3,5,4.72,0,67.59,6.73,4.73
2021,3,6,4.99,0,78.22,8.15,3.97
2021,3,7,5.23,0,61.71,10.32,7.43
2021,3,8,4.69,0,61.41,11.88,6.99
2021,3,9,4.81,0,70.81,15.29,10.38
2021,3,10,3.96,0.94,66.93,16.31,11.2
2021,3,11,5.71,0,65.61,6.43,3.81
2021,3,12,1.04,1.21,75.01,4.88,5.15
2021,3,13,1.05,13.4,87.65,6.67,6.48
2021,3,14,0.63,29.1,91.7,8.27,9.83
2021,3,15,1.69,0.79,90.74,6.94,5.25
2021,3,16,2.42,4.01,85.88,7.05,3.7
2021,3,17,1.14,14.16,89.11,4.37,8.95
2021,3,18,4.35,0.05,71.46,4.69,8.44
2021,3,19,5.59,0,68.04,4.17,3.19
2021,3,20,6.19,0,67.72,6.81,6.03
2021,3,21,5.37,0.06,72.25,11.69,8.87
2021,3,22,2.11,3.8,81.71,12.65,5.57
2021,3,23,1.93,10.33,86.36,11.53,6.22
2021,3,24,2.11,0.32,78.52,6.89,5.4
2021,3,25,1.3,2.01,86.64,5.65,2.91
2021,3,26,4.47,14.44,82.83,8.89,4.45
2021,3,27,2.9,0.29,78.56,10.38,6.22
2021,3,28,6.45,0,65.9,7.56,4.83
2021,3,29,6.54,0.21,58.26,14.16,11.53
2021,3,30,4.67,0,48.92,8.43,7.56
2021,3,31,6.55,0,53.12,3.92,5.39
2021,4,1,6.92,0,57.27,3.86,3.02
2021,4,2,6.33,0,59.61,9.47,7.91
2021,4,3,6.59,0,69.11,13.71,5
2021,4,4,6.26,0,74,16.87,6.38
2021,4,5,6.26,0,75.4,18.24,7.81
2021,4,6,2.42,3.24,80.73,18.5,8.6
2021,4,7,1.31,14.23,86.83,13.81,6.13
2021,4,8,1.82,12.8,83.84,8.32,6.25
2021,4,9,5.79,5.16,72.73,11.75,4.88
2021,4,10,4.52,7.26,71.74,9.4,6.55
2021,4,11,6.77,0,60.07,12.17,3.93
2021,4,12,4.58,0,56.83,9.31,5.39
2021,4,13,6.87,0,58.86,8.17,3.93
2021,4,14,6.79,0,62.03,6.71,4.91
2021,4,15,6.21,0.04,71.2,7.13,3.04
2021,4,16,1.38,7.5,85.31,6.47,3.42
2021,4,17,3.62,0.27,81.04,7.57,4.61
2021,4,18,5.46,0.05,66.34,9.04,3.89
2021,4,19,5.83,0.43,68.15,4.57,6.13
2021,4,20,5.69,6.52,64.9,2.89,4.19
2021,4,21,6.04,0.06,62.47,2.99,4.66
2021,4,22,6.08,0.04,57.29,5.89,4.39
2021,4,23,1.75,2.03,90.49,9.24,3.64
2021,4,24,7.25,0.08,72.73,11.33,4.88
2021,4,25,7.17,0,71.33,14.73,6.64
2021,4,26,6.29,0.01,71.62,20.35,9.77
2021,4,27,4.33,0,77.22,20.31,6.14
2021,4,28,2.3,7.57,84.49,17.71,3.5
2021,4,29,7.71,0.14,64.91,16.9,5.2
2021,4,30,7.7,0,52.27,18.54,3.61
2021,5,1,7.47,0,64.75,19.38,7.38
2021,5,2,5.2,2.29,83.11,19.61,5.87
2021,5,3,5.02,3.08,79.38,16.51,5.93
2021,5,4,7.15,1.1,55.28,11.68,6.53
2021,5,5,5.87,0.06,53.57,12.96,3.09
2021,5,6,7.39,0.85,61.33,12.28,5.47
2021,5,7,3.59,0.35,61.68,15,3.68
2021,5,8,5.89,14,83.04,18.41,6.78
2021,5,9,2.49,14.37,71.04,10.87,6.02
2021,5,10,5.43,0,65.8,11.33,2.03
2021,5,11,4.42,0.1,78.08,10.89,3.87
2021,5,12,7.32,0,63.23,11.75,3.19
2021,5,13,7.99,0,60.64,12.67,3.44
2021,5,14,5.01,4.64,75.3,15.11,4.73
2021,5,15,3.97,7.14,87.38,16.88,3.02
2021,5,16,1.87,20.49,92.87,16.94,3.32
2021,5,17,3.74,3.37,85.33,18.51,4.19
2021,5,18,4.38,3.67,83.17,20.52,2.4
2021,5,19,3.61,13.63,86.77,20.42,4.45
2021,5,20,2.14,9.31,91.63,19.9,5.06
2021,5,21,5.4,1.51,84.29,22.08,6.68
2021,5,22,3.19,2.37,88.08,21.4,5.03
2021,5,23,4.43,0.76,84.9,21.71,4.13
2021,5,24,5.02,0.15,81.48,21.88,5.22
2021,5,25,3.93,4.72,88.99,21.68,4.63
2021,5,26,7.38,1.81,73.79,22.79,3.3
2021,5,27,4.2,28.64,83.41,20.95,6.49
2021,5,28,4.27,0.26,73.03,12.51,5.69
2021,5,29,7.11,0.02,73.57,12.48,3.19
2021,5,30,4.91,0.28,79.25,13.92,2.37
2021,5,31,2.63,9.58,89.47,14.36,2.21
2021,6,1,5.12,0.09,80.24,17.14,2.03
2021,6,2,6.23,0,73.21,18.8,1.69
2021,6,3,8.02,0,68.52,20.49,2.37
2021,6,4,8.19,0,74.01,22.88,3.81
2021,6,5,7.85,0,76.54,23.55,5.09
2021,6,6,4.98,0,83.06,23.1,4.61
2021,6,7,7.73,0,77.72,23.95,3.5
2021,6,8,7.07,1.88,79.68,24.72,2.41
2021,6,9,7.47,0,75.41,25.91,2.08
2021,6,10,7.86,0.49,75.19,27,2.97
2021,6,11,2.72,21.5,82.94,26.79,3.96
2021,6,12,8.62,0.97,64.42,23.98,4.32
2021,6,13,8.7,0,55.29,24.17,2.37
2021,6,14,8.07,0,59.99,26.3,1.94
2021,6,15,8.13,0.04,67.93,26.38,1.95
2021,6,16,7.96,0.8,71.12,27.81,3.24
2021,6,17,7.5,0.07,62.91,28.54,5.38
2021,6,18,7.35,0.05,61.68,28.9,5.92
2021,6,19,6.78,1.39,68.22,28.68,3.71
2021,6,20,7.39,0.44,64.12,27.49,5.81
2021,6,21,7.14,1.12,53.21,21.44,4.61
2021,6,22,8.36,0,53.86,23.21,5.81
2021,6,23,7.64,3.07,66.9,25.85,7.24
2021,6,24,3.82,52.23,87.38,27.09,6.16
2021,6,25,5.23,20.49,86.68,27.19,4.54
2021,6,26,5.06,6.25,83.09,24.17,3.89
2021,6,27,5.17,0.04,81.75,22.34,1.75
2021,6,28,4.55,2.42,78.27,23.24,2.13
2021,6,29,3.8,9.68,89.41,22.63,1.31
2021,6,30,4.1,10.27,93.18,23.27,2.33
2021,7,1,5.53,0.27,82.9,23.67,3.42
2021,7,2,8.17,0,72.76,24.52,2.09
2021,7,3,7.48,0.07,70.37,25.01,2.11
2021,7,4,7.21,0,73.92,25.35,3.14
2021,7,5,7.87,0,72.85,25.84,2.81
2021,7,6,7.94,0.11,69.24,25.46,3.41
2021,7,7,5.18,4.12,78.19,23.39,3.8
2021,7,8,8,0,72.71,23.13,2.63
2021,7,9,6.32,9.18,76.43,27.18,5.64
2021,7,10,5.81,14.08,81.98,24.8,5.34
2021,7,11,4.78,3.31,82.93,20.19,4.93
2021,7,12,7.21,0.04,71.92,21.68,2.66
2021,7,13,7.58,0,72.37,24.79,3.74
2021,7,14,5.78,6.42,74.05,27.22,6.22
2021,7,15,3.17,19.07,91.81,23.62,3.79
2021,7,16,5.74,0.75,78.5,24.53,2.13
2021,7,17,5.26,8.42,81.08,24.9,2.87
2021,7,18,6.66,0.02,76.22,23.39,3.05
2021,7,19,6.48,0.02,78,23.47,2.85
2021,7,20,6.29,0,73.08,24.62,1.67
2021,7,21,6.46,0,72.43,24.72,2.27
2021,7,22,6.77,0,69.57,25.65,4.4
2021,7,23,7.33,0,68.34,27.6,4.93
2021,7,24,7.12,1.18,65.56,30,3.76
2021,7,25,2.89,5.04,72.16,27.35,2.85
2021,7,26,7.37,0.02,62.75,25.95,3.43
2021,7,27,7.59,0,63.4,28.03,2.15
2021,7,28,7.64,0,64.86,30.09,3.63
2021,7,29,7.49,0.01,60.11,31.86,3.14
2021,7,30,6.98,0.94,65.41,30.32,1.95
2021,7,31,3.53,1.4,71.25,26.11,4.25
2021,8,1,6.76,0.12,59,23.49,4.32
2021,8,2,6.61,0.24,60.3,22.51,2.92
2021,8,3,6.59,0,59.52,23.02,2.5
2021,8,4,6.42,0,59.21,24,3.47
2021,8,5,4.34,0.17,64.32,25.45,5.52
2021,8,6,6.46,0.02,62.79,27.67,5.22
2021,8,7,4.87,5.35,64.32,28.68,7.24
2021,8,8,4.32,6.1,73.24,26.85,4.72
2021,8,9,6.8,0.48,67.3,29.83,4.26
2021,8,10,4.54,1.99,67.89,30.23,5.61
2021,8,11,6.86,0.75,62.2,30.87,5.95
2021,8,12,4.14,35.46,65.93,30.01,3.45
2021,8,13,4.58,10.81,82.23,23.8,3.42
2021,8,14,7.2,0,58.65,23.4,2.81
2021,8,15,6.98,0,66.16,23.75,3.52
2021,8,16,6.91,0.02,70.61,24.31,3.24
2021,8,17,6.8,0.14,71.93,25.91,3.61
2021,8,18,6.56,0.02,72.59,26.3,3.9
2021,8,19,5.53,0.57,74.7,26.73,4.21
2021,8,20,4.36,15.25,81.37,26.94,5.36
2021,8,21,6.94,5.47,67.63,23.12,4.32
2021,8,22,6.88,0.11,72.74,24.35,4.57
2021,8,23,6.9,0.06,66.98,29.6,5.32
2021,8,24,6.82,1.27,63.24,29.9,6.21
2021,8,25,5.37,1.85,69.31,28.98,3.59
2021,8,26,6.52,0.33,64.45,29.83,4.48
2021,8,27,6.7,0,60.51,29.48,6.15
2021,8,28,6.48,1.02,64.03,28.41,6.08
2021,8,29,3.12,6.15,78.53,25.34,3.18
2021,8,30,6.08,4.81,73.19,26.66,2.1
2021,8,31,4.17,12.47,78.24,25.03,3.07
2021,9,1,4.77,0.07,69.95,22.9,4.65
2021,9,2,2.88,1.15,73.36,24.05,6.18
2021,9,3,3.76,25.77,81.42,24.56,3.37
2021,9,4,3.18,9.19,81.71,21.55,3.59
2021,9,5,6.04,0.01,71.16,21.9,2.43
2021,9,6,6.24,0,69.3,24.02,4.13
2021,9,7,5.8,0,62.8,24.25,5.7
2021,9,8,6.59,0,52.39,21.48,4.13
2021,9,9,6.03,0,55.6,22.38,2.34
2021,9,10,5.12,0,68.29,24.24,3.81
2021,9,11,5.19,0.04,63.87,25.31,5.61
2021,9,12,4.73,0,59.26,24.76,5.37
2021,9,13,5.1,0.04,61.47,24.67,6.81
2021,9,14,2.18,0.18,64.16,22.8,3.24
2021,9,15,5.91,0.39,65.05,21.67,3.62
2021,9,16,5.89,0,65.56,24.35,5.02
2021,9,17,4.95,3.71,69.73,24.44,3.6
2021,9,18,5.59,0.5,69.15,24.62,2.6
2021,9,19,5.73,0.02,69.99,25.18,5.24
2021,9,20,3.31,1.44,67.99,23.3,7.43
2021,9,21,5.33,0.03,51.53,17.56,5.8
2021,9,22,6.05,0,51.39,15.95,3.06
2021,9,23,5.71,0,49.44,18.17,4.29
2021,9,24,2.43,0.07,56.34,18.23,6.14
2021,9,25,5.76,0,50.77,17.5,3.3
2021,9,26,5.32,0,45.34,23.19,7.2
2021,9,27,5.44,0,48.62,24.49,5.14
2021,9,28,5.31,0,52.04,24.32,4.57
2021,9,29,2.6,0.44,78.61,21.1,3.82
2021,9,30,3.57,9.41,87.68,21.5,2.73
2021,10,1,2.82,0.68,79.54,20.9,1.94
2021,10,2,2.5,1.2,76.85,18.73,2.78
2021,10,3,4.91,0,61.85,18.41,3.93
2021,10,4,5.15,0,52.28,18.62,2.94
2021,10,5,3.76,0,66.79,18.18,2.98
2021,10,6,2.86,0.18,78,18.84,2.46
2021,10,7,3.01,0.1,75.78,20.68,1.74
2021,10,8,4.51,0,68.76,22.84,3.86
2021,10,9,2.64,0.1,63.8,23.3,4.83
2021,10,10,2.48,7.3,72.31,18.47,4.39
2021,10,11,3.13,32.41,67.01,15.81,6.01
2021,10,12,4.49,8.22,60.25,17.19,4.3
2021,10,13,4.4,4.5,65.88,17.77,6.64
2021,10,14,4.6,1.28,57.63,14.08,3.29
2021,10,15,3.98,0.45,57.29,11.27,5.79
2021,10,16,4.83,0,50.44,11.16,4.19
2021,10,17,4.23,0,54.68,13.47,2.84
2021,10,18,4.6,0,62.2,14.92,5.59
2021,10,19,4.27,0,67.76,17.1,7.06
2021,10,20,3.29,0,65.29,14.35,6
2021,10,21,4.32,0,66.02,8.99,4.55
2021,10,22,4.16,0,70.55,11.72,2.24
2021,10,23,2.1,3.31,83.58,11.68,6.19
2021,10,24,1.65,4.02,84,15.96,7.16
2021,10,25,2.06,0,76.09,8.67,3.67
2021,10,26,1.82,1.03,81.72,11.71,7.48
2021,10,27,0.78,29.62,91.58,13.15,5.16
2021,10,28,1.07,15.79,82.89,10.08,10.23
2021,10,29,3.39,0.56,72.92,9.23,7.94
2021,10,30,3.69,0,70.98,9.55,3.59
2021,10,31,3.11,0.02,63.94,7.91,5.81
2021,11,1,0.83,2.63,82.75,3.87,1.85
